Legend:

1-P =,Untitled 1 Process


Interval:,1,Seconds
DataPoint,LogDate,LogTime,1-P °C
623,2/23/2023,6:46:03 PM,145
624,2/23/2023,6:46:04 PM,145
625,2/23/2023,6:46:05 PM,145
626,2/23/2023,6:46:06 PM,145
627,2/23/2023,6:46:07 PM,145
628,2/23/2023,6:46:08 PM,145
629,2/23/2023,6:46:09 PM,145
630,2/23/2023,6:46:10 PM,145
631,2/23/2023,6:46:11 PM,145
632,2/23/2023,6:46:12 PM,144
633,2/23/2023,6:46:13 PM,144
634,2/23/2023,6:46:14 PM,144
635,2/23/2023,6:46:15 PM,144
636,2/23/2023,6:46:16 PM,144
637,2/23/2023,6:46:17 PM,144
638,2/23/2023,6:46:18 PM,144
639,2/23/2023,6:46:19 PM,144
640,2/23/2023,6:46:20 PM,143
641,2/23/2023,6:46:21 PM,143
642,2/23/2023,6:46:22 PM,143
643,2/23/2023,6:46:23 PM,143
644,2/23/2023,6:46:24 PM,143
645,2/23/2023,6:46:25 PM,143
646,2/23/2023,6:46:26 PM,141
647,2/23/2023,6:46:27 PM,141
648,2/23/2023,6:46:28 PM,141
649,2/23/2023,6:46:29 PM,141
650,2/23/2023,6:46:30 PM,141
651,2/23/2023,6:46:31 PM,141
652,2/23/2023,6:46:32 PM,141
653,2/23/2023,6:46:33 PM,141
654,2/23/2023,6:46:34 PM,141
655,2/23/2023,6:46:35 PM,141
656,2/23/2023,6:46:36 PM,141
657,2/23/2023,6:46:37 PM,141
658,2/23/2023,6:46:38 PM,141
659,2/23/2023,6:46:39 PM,141
660,2/23/2023,6:46:40 PM,141
661,2/23/2023,6:46:41 PM,141
662,2/23/2023,6:46:42 PM,141
663,2/23/2023,6:46:43 PM,140
664,2/23/2023,6:46:44 PM,140
665,2/23/2023,6:46:45 PM,140
666,2/23/2023,6:46:46 PM,140
667,2/23/2023,6:46:47 PM,140
668,2/23/2023,6:46:48 PM,140
669,2/23/2023,6:46:49 PM,140
670,2/23/2023,6:46:50 PM,140
671,2/23/2023,6:46:51 PM,140
672,2/23/2023,6:46:52 PM,140
673,2/23/2023,6:46:53 PM,139
674,2/23/2023,6:46:54 PM,139
675,2/23/2023,6:46:55 PM,139
676,2/23/2023,6:46:56 PM,139
677,2/23/2023,6:46:57 PM,139
678,2/23/2023,6:46:58 PM,139
679,2/23/2023,6:46:59 PM,139
680,2/23/2023,6:47:00 PM,139
681,2/23/2023,6:47:01 PM,138
682,2/23/2023,6:47:02 PM,138
683,2/23/2023,6:47:03 PM,138
---------------------------------------------------------------------------------

